ANYO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CAUSA;DESC_CAUSA;COD_GENERO;DESC_GENERO;RANGO_EDAD;NUM_FALLECIDOS
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;0;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;01 - 04;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;05 - 09;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;10 - 14;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;15 - 19;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;20 - 24;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;25 - 29;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;30 - 34;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;35 - 39;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;40 - 44;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;45 - 49;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;50 - 54;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;55 - 59 ;1
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;60 - 64;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;65 - 69;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;70 - 74;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;75 - 79;0
2007;03;ALICANTE;065;ELCHE;27;TUMOR MALIGNO DEL CUELLO DEL ÚTERO;M;MUJER;80 - 84;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;> 84;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;0;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;01 - 04;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;05 - 09;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;10 - 14;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;15 - 19;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;20 - 24;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;25 - 29;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;30 - 34;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;35 - 39;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;40 - 44;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;45 - 49;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;50 - 54;1
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;55 - 59 ;1
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;60 - 64;1
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;65 - 69;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;70 - 74;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;75 - 79;0
2007;03;ALICANTE;065;ELCHE;28;OTROS TUMORES MALIGNOS DEL ÚTERO;M;MUJER;80 - 84;1
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;> 84;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;0;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;01 - 04;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;05 - 09;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;10 - 14;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;15 - 19;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;20 - 24;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;25 - 29;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;30 - 34;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;35 - 39;1
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;40 - 44;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;45 - 49;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;50 - 54;2
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;55 - 59 ;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;60 - 64;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;65 - 69;1
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;70 - 74;0
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;75 - 79;1
2007;03;ALICANTE;065;ELCHE;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DE ÚTERO;M;MUJER;80 - 84;3
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;> 84;3
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;0;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;01 - 04;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;05 - 09;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;10 - 14;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;15 - 19;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;20 - 24;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;25 - 29;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;30 - 34;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;35 - 39;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;40 - 44;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;45 - 49;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;50 - 54;1
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;55 - 59 ;0
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;60 - 64;1
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;65 - 69;3
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;70 - 74;2
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;75 - 79;6
2007;03;ALICANTE;065;ELCHE;30;TUMOR MALIGNO DE LA PRÓSTATA;H;HOMBRE;80 - 84;2
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;> 84;2
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;0;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;01 - 04;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;05 - 09;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;10 - 14;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;15 - 19;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;20 - 24;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;25 - 29;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;30 - 34;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;35 - 39;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;40 - 44;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;45 - 49;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;50 - 54;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;55 - 59 ;1
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;60 - 64;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;65 - 69;3
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;70 - 74;3
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;75 - 79;3
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;80 - 84;3
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;> 84;1
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;0;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;01 - 04;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;05 - 09;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;10 - 14;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;15 - 19;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;20 - 24;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;25 - 29;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;30 - 34;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;35 - 39;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;40 - 44;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;45 - 49;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;50 - 54;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;55 - 59 ;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;60 - 64;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;65 - 69;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;70 - 74;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;75 - 79;0
2007;03;ALICANTE;065;ELCHE;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;80 - 84;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;> 84;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;0;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;01 - 04;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;05 - 09;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;10 - 14;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;15 - 19;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;20 - 24;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;25 - 29;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;30 - 34;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;35 - 39;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;40 - 44;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;45 - 49;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;50 - 54;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;55 - 59 ;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;60 - 64;4
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;65 - 69;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;70 - 74;4
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;75 - 79;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;H;HOMBRE;80 - 84;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;> 84;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;0;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;01 - 04;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;05 - 09;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;10 - 14;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;15 - 19;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;20 - 24;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;25 - 29;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;30 - 34;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;35 - 39;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;40 - 44;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;45 - 49;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;50 - 54;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;55 - 59 ;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;60 - 64;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;65 - 69;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;70 - 74;0
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;75 - 79;1
2007;03;ALICANTE;065;ELCHE;32;TUMOR MALIGNO DEL ENCÉFALO;M;MUJER;80 - 84;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;> 84;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;0;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;01 - 04;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;05 - 09;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;10 - 14;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;15 - 19;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;20 - 24;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;25 - 29;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;30 - 34;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;35 - 39;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;40 - 44;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;45 - 49;1
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;50 - 54;1
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;55 - 59 ;1
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;60 - 64;3
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;65 - 69;2
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;70 - 74;2
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;75 - 79;2
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;H;HOMBRE;80 - 84;2
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;> 84;1
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;0;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;01 - 04;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;05 - 09;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;10 - 14;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;15 - 19;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;20 - 24;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;25 - 29;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;30 - 34;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;35 - 39;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;40 - 44;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;45 - 49;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;50 - 54;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;55 - 59 ;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;60 - 64;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;65 - 69;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;70 - 74;0
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;75 - 79;2
2007;03;ALICANTE;065;ELCHE;33;TUMOR MALIGNO DE OTRAS LOCALIZACIONES;M;MUJER;80 - 84;2
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;> 84;4
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;0;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;01 - 04;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;05 - 09;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;10 - 14;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;15 - 19;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;20 - 24;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;25 - 29;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;30 - 34;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;35 - 39;1
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;40 - 44;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;45 - 49;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;50 - 54;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;55 - 59 ;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;60 - 64;1
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;65 - 69;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;70 - 74;3
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;75 - 79;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;H;HOMBRE;80 - 84;1
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;M;MUJER;> 84;1
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;M;MUJER;0;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;M;MUJER;01 - 04;0
2007;03;ALICANTE;065;ELCHE;34;TUMOR MALIGNO DE LOCALIZACIÓN NO ESPECIFICADA;M;MUJER;05 - 09;0
